Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD113672,2025-08-20,2025-08-22,First Class,CUST4338,Customer 2804,Consumer,USA,Detroit,Michigan,49909,Central,PROD110,Technology,Copiers,Copiers Model 985,677.36,4,0.2,134.12
ORD113673,2024-09-29,2024-10-01,First Class,CUST1315,Customer 1063,Consumer,USA,Chicago,Illinois,61824,Central,PROD725,Office Supplies,Binders,Binders Model 346,3632.11,4,0.05,556.02
ORD113674,2025-07-22,2025-07-26,First Class,CUST3550,Customer 3793,Home Office,USA,Philadelphia,Pennsylvania,91301,East,PROD391,Office Supplies,Paper,Paper Model 683,1034.37,1,0.2,152.97
ORD113675,2024-09-27,2024-09-29,Standard Class,CUST2756,Customer 1799,Home Office,USA,Los Angeles,California,62168,West,PROD600,Technology,Phones,Phones Model 796,1735.8,2,0.05,168.19
ORD113676,2025-06-28,2025-07-02,First Class,CUST4184,Customer 2072,Consumer,USA,Minneapolis,Minnesota,35455,Central,PROD285,Furniture,Chairs,Chairs Model 678,4135.63,9,0.15,26.3
ORD113677,2025-07-28,2025-08-01,First Class,CUST4546,Customer 2438,Consumer,USA,Los Angeles,California,11363,West,PROD535,Office Supplies,Storage,Storage Model 606,6337.43,6,0.15,295.48
ORD113678,2025-08-12,2025-08-14,Second Class,CUST3037,Customer 2921,Consumer,USA,Los Angeles,California,28208,West,PROD903,Office Supplies,Storage,Storage Model 540,1314.77,5,0.3,72.77
ORD113679,2025-05-12,2025-05-16,First Class,CUST1478,Customer 697,Corporate,USA,Boston,Massachusetts,42737,East,PROD598,Furniture,Chairs,Chairs Model 261,4277.42,5,0.3,501.11
ORD113680,2024-02-29,2024-03-03,Second Class,CUST4888,Customer 1200,Corporate,USA,Chicago,Illinois,73302,Central,PROD265,Furniture,Tables,Tables Model 835,2042.86,3,0.05,313.78
ORD113681,2024-06-04,2024-06-10,First Class,CUST3231,Customer 1064,Consumer,USA,Dallas,Texas,70021,South,PROD996,Technology,Phones,Phones Model 969,7598.63,10,0.0,1768.54
ORD113682,2024-06-10,2024-06-15,Same Day,CUST1264,Customer 2201,Corporate,USA,Minneapolis,Minnesota,15788,Central,PROD238,Technology,Accessories,Accessories Model 424,462.73,8,0.05,74.55
ORD113683,2025-04-11,2025-04-13,Standard Class,CUST3838,Customer 3053,Consumer,USA,Seattle,Washington,82698,West,PROD811,Office Supplies,Paper,Paper Model 691,442.19,2,0.15,120.46
ORD113684,2025-03-11,2025-03-12,Standard Class,CUST2891,Customer 3463,Corporate,USA,Dallas,Texas,10395,South,PROD231,Office Supplies,Storage,Storage Model 927,2581.8,3,0.2,194.23
ORD113685,2025-02-15,2025-02-18,First Class,CUST4039,Customer 2351,Corporate,USA,Seattle,Washington,55096,West,PROD308,Office Supplies,Paper,Paper Model 982,2785.47,7,0.3,119.07
ORD113686,2025-07-16,2025-07-18,Same Day,CUST3448,Customer 2718,Corporate,USA,Houston,Texas,32622,South,PROD775,Office Supplies,Paper,Paper Model 755,1177.07,1,0.2,-30.96
ORD113687,2025-03-11,2025-03-18,Standard Class,CUST2322,Customer 3481,Home Office,USA,San Francisco,California,95669,West,PROD442,Furniture,Chairs,Chairs Model 949,318.43,3,0.3,64.07
ORD113688,2025-11-27,2025-12-01,Same Day,CUST4863,Customer 3946,Consumer,USA,Philadelphia,Pennsylvania,35265,East,PROD730,Furniture,Bookcases,Bookcases Model 731,340.99,1,0.2,60.13
ORD113689,2024-11-30,2024-12-03,Second Class,CUST2979,Customer 3614,Home Office,USA,Dallas,Texas,53673,South,PROD832,Office Supplies,Paper,Paper Model 950,9661.71,9,0.0,1316.59
ORD113690,2025-07-24,2025-07-30,Standard Class,CUST2011,Customer 2568,Home Office,USA,San Francisco,California,98101,West,PROD784,Office Supplies,Storage,Storage Model 954,3251.21,10,0.05,298.25
ORD113691,2025-11-26,2025-11-29,Second Class,CUST2507,Customer 397,Consumer,USA,New York,New York,72433,East,PROD950,Office Supplies,Binders,Binders Model 949,11018.68,9,0.0,3611.4
ORD113692,2025-02-23,2025-02-24,First Class,CUST2507,Customer 683,Home Office,USA,Philadelphia,Pennsylvania,82433,East,PROD230,Office Supplies,Paper,Paper Model 841,2194.23,8,0.1,647.05
ORD113693,2024-11-01,2024-11-04,First Class,CUST1117,Customer 219,Home Office,USA,Minneapolis,Minnesota,83153,Central,PROD386,Technology,Accessories,Accessories Model 819,3401.77,8,0.0,1042.06
ORD113694,2024-09-26,2024-10-02,Second Class,CUST1877,Customer 2673,Home Office,USA,Miami,Florida,99847,South,PROD942,Furniture,Chairs,Chairs Model 376,543.61,2,0.15,59.51
ORD113695,2025-10-14,2025-10-16,First Class,CUST3950,Customer 579,Consumer,USA,Dallas,Texas,82093,South,PROD441,Furniture,Tables,Tables Model 971,2409.07,10,0.2,24.64
ORD113696,2024-05-13,2024-05-19,First Class,CUST4725,Customer 678,Home Office,USA,Minneapolis,Minnesota,39611,Central,PROD591,Office Supplies,Paper,Paper Model 467,2283.27,4,0.1,434.52
ORD113697,2025-08-15,2025-08-21,First Class,CUST2118,Customer 2365,Consumer,USA,Chicago,Illinois,84715,Central,PROD908,Technology,Phones,Phones Model 425,1638.7,2,0.2,81.05
ORD113698,2024-05-28,2024-06-01,Standard Class,CUST2362,Customer 3355,Corporate,USA,Philadelphia,Pennsylvania,90192,East,PROD596,Office Supplies,Paper,Paper Model 156,2210.93,8,0.05,172.43
ORD113699,2025-08-30,2025-09-05,Same Day,CUST2417,Customer 289,Corporate,USA,Miami,Florida,93675,South,PROD681,Technology,Copiers,Copiers Model 319,3022.33,5,0.15,691.91
ORD113700,2024-12-23,2024-12-29,Same Day,CUST3281,Customer 2857,Consumer,USA,Boston,Massachusetts,24428,East,PROD877,Office Supplies,Storage,Storage Model 768,1180.69,1,0.05,370.93
ORD113701,2025-04-25,2025-04-28,Standard Class,CUST4945,Customer 1565,Corporate,USA,New York,New York,67956,East,PROD507,Furniture,Tables,Tables Model 203,1363.98,6,0.3,216.41
ORD113702,2025-11-30,2025-12-06,Same Day,CUST1020,Customer 3879,Corporate,USA,Philadelphia,Pennsylvania,87760,East,PROD562,Furniture,Tables,Tables Model 349,7317.61,8,0.3,-173.72
ORD113703,2024-06-02,2024-06-05,Second Class,CUST1428,Customer 3378,Corporate,USA,Dallas,Texas,14254,South,PROD146,Furniture,Chairs,Chairs Model 734,1503.9,4,0.3,61.76
ORD113704,2024-12-04,2024-12-07,Second Class,CUST2280,Customer 3582,Consumer,USA,Boston,Massachusetts,39017,East,PROD649,Furniture,Tables,Tables Model 227,935.9,1,0.15,168.52
ORD113705,2024-02-01,2024-02-06,Same Day,CUST4562,Customer 3271,Consumer,USA,Minneapolis,Minnesota,62727,Central,PROD627,Office Supplies,Binders,Binders Model 423,696.53,1,0.3,-7.93
ORD113706,2024-07-17,2024-07-20,Second Class,CUST4896,Customer 3301,Home Office,USA,Detroit,Michigan,81689,Central,PROD499,Office Supplies,Paper,Paper Model 702,8024.35,7,0.1,1106.94
ORD113707,2025-12-18,2025-12-20,First Class,CUST3907,Customer 3802,Corporate,USA,Chicago,Illinois,21854,Central,PROD938,Technology,Phones,Phones Model 218,2584.94,7,0.1,190.12
ORD113708,2024-12-26,2024-12-31,Same Day,CUST4045,Customer 2777,Home Office,USA,Houston,Texas,51421,South,PROD637,Office Supplies,Storage,Storage Model 956,757.86,9,0.2,32.91
ORD113709,2024-04-08,2024-04-13,Standard Class,CUST1300,Customer 54,Home Office,USA,Dallas,Texas,70552,South,PROD870,Office Supplies,Storage,Storage Model 376,6781.94,8,0.05,1436.48
ORD113710,2024-01-20,2024-01-22,First Class,CUST1120,Customer 1663,Consumer,USA,Houston,Texas,52721,South,PROD501,Furniture,Tables,Tables Model 350,2168.54,8,0.15,473.3
ORD113711,2024-09-13,2024-09-14,Same Day,CUST4209,Customer 2720,Consumer,USA,Seattle,Washington,72385,West,PROD567,Furniture,Chairs,Chairs Model 647,2127.06,9,0.15,-17.69
ORD113712,2025-11-30,2025-12-03,Second Class,CUST3834,Customer 1926,Consumer,USA,Boston,Massachusetts,95255,East,PROD678,Office Supplies,Paper,Paper Model 448,1510.8,8,0.0,209.97
ORD113713,2024-08-14,2024-08-18,Same Day,CUST3143,Customer 1191,Corporate,USA,Minneapolis,Minnesota,93419,Central,PROD239,Furniture,Chairs,Chairs Model 724,1152.39,7,0.0,211.57
ORD113714,2025-05-13,2025-05-18,Same Day,CUST4428,Customer 3871,Consumer,USA,Seattle,Washington,95754,West,PROD341,Furniture,Tables,Tables Model 377,4908.93,9,0.15,208.07
ORD113715,2024-02-16,2024-02-18,Same Day,CUST2788,Customer 1628,Home Office,USA,Miami,Florida,97192,South,PROD221,Furniture,Tables,Tables Model 353,2378.62,2,0.2,484.47
ORD113716,2025-02-04,2025-02-07,First Class,CUST1199,Customer 2198,Corporate,USA,Minneapolis,Minnesota,87089,Central,PROD438,Technology,Copiers,Copiers Model 784,4712.9,8,0.05,1242.1
ORD113717,2024-12-08,2024-12-15,Standard Class,CUST1632,Customer 2528,Corporate,USA,Dallas,Texas,50903,South,PROD123,Technology,Copiers,Copiers Model 141,987.52,1,0.15,195.27
ORD113718,2025-05-15,2025-05-22,Same Day,CUST1684,Customer 3878,Home Office,USA,Chicago,Illinois,27158,Central,PROD670,Office Supplies,Storage,Storage Model 656,2047.33,3,0.3,326.01
ORD113719,2025-12-29,2026-01-05,Standard Class,CUST3147,Customer 755,Home Office,USA,Philadelphia,Pennsylvania,69438,East,PROD545,Furniture,Chairs,Chairs Model 386,531.17,3,0.05,90.0
ORD113720,2024-09-11,2024-09-18,First Class,CUST4814,Customer 1841,Consumer,USA,Miami,Florida,15344,South,PROD738,Technology,Phones,Phones Model 655,5166.79,6,0.15,87.16
ORD113721,2024-12-23,2024-12-26,Standard Class,CUST1758,Customer 1224,Home Office,USA,Detroit,Michigan,29114,Central,PROD713,Technology,Copiers,Copiers Model 273,1988.68,3,0.1,561.16
ORD113722,2025-06-12,2025-06-18,Standard Class,CUST2298,Customer 3556,Corporate,USA,Philadelphia,Pennsylvania,75444,East,PROD462,Technology,Accessories,Accessories Model 496,2323.93,2,0.15,85.71
ORD113723,2024-05-17,2024-05-21,First Class,CUST3241,Customer 3786,Corporate,USA,Miami,Florida,64644,South,PROD414,Furniture,Bookcases,Bookcases Model 224,764.09,2,0.1,144.36
ORD113724,2025-04-16,2025-04-22,Second Class,CUST1666,Customer 3549,Home Office,USA,Miami,Florida,83724,South,PROD819,Office Supplies,Paper,Paper Model 351,3707.85,4,0.1,335.67
ORD113725,2024-09-24,2024-09-28,Second Class,CUST3351,Customer 3899,Consumer,USA,Seattle,Washington,87273,West,PROD347,Technology,Phones,Phones Model 416,1446.04,4,0.3,129.11
ORD113726,2025-11-27,2025-11-28,Second Class,CUST4989,Customer 1129,Corporate,USA,Miami,Florida,30701,South,PROD515,Office Supplies,Binders,Binders Model 767,3567.48,5,0.2,772.56
ORD113727,2024-07-02,2024-07-03,Same Day,CUST1910,Customer 1103,Corporate,USA,Boston,Massachusetts,20445,East,PROD277,Technology,Phones,Phones Model 939,921.9,1,0.1,59.74
ORD113728,2025-04-30,2025-05-07,Second Class,CUST3870,Customer 1856,Home Office,USA,Chicago,Illinois,14716,Central,PROD713,Furniture,Bookcases,Bookcases Model 957,366.65,5,0.1,41.05
ORD113729,2025-05-18,2025-05-21,Second Class,CUST4898,Customer 1327,Corporate,USA,Houston,Texas,37569,South,PROD337,Office Supplies,Storage,Storage Model 273,833.3,1,0.05,143.9
ORD113730,2024-03-25,2024-04-01,Second Class,CUST3649,Customer 509,Consumer,USA,Dallas,Texas,87989,South,PROD808,Office Supplies,Paper,Paper Model 641,2297.38,8,0.2,276.12
ORD113731,2024-04-10,2024-04-14,Same Day,CUST4949,Customer 3024,Home Office,USA,Detroit,Michigan,91527,Central,PROD730,Office Supplies,Binders,Binders Model 556,2335.57,2,0.05,306.38
ORD113732,2024-01-13,2024-01-14,First Class,CUST4241,Customer 1786,Corporate,USA,San Francisco,California,84138,West,PROD697,Office Supplies,Storage,Storage Model 750,232.77,6,0.1,71.3
ORD113733,2024-06-03,2024-06-10,Second Class,CUST1333,Customer 1307,Corporate,USA,Minneapolis,Minnesota,93116,Central,PROD916,Office Supplies,Paper,Paper Model 720,2264.61,5,0.3,137.87
ORD113734,2024-07-20,2024-07-21,Second Class,CUST3928,Customer 1886,Consumer,USA,Philadelphia,Pennsylvania,11298,East,PROD513,Furniture,Bookcases,Bookcases Model 225,674.71,1,0.0,208.56
ORD113735,2025-11-24,2025-11-25,Same Day,CUST3891,Customer 395,Corporate,USA,Chicago,Illinois,65260,Central,PROD680,Furniture,Chairs,Chairs Model 826,2869.83,10,0.3,-133.61
ORD113736,2025-02-23,2025-02-27,Same Day,CUST1846,Customer 3912,Consumer,USA,Detroit,Michigan,33786,Central,PROD714,Office Supplies,Paper,Paper Model 756,10133.54,9,0.1,1921.58
ORD113737,2024-05-17,2024-05-19,Standard Class,CUST4970,Customer 2832,Consumer,USA,Minneapolis,Minnesota,58691,Central,PROD177,Furniture,Tables,Tables Model 263,2403.31,9,0.1,101.07
ORD113738,2024-07-10,2024-07-16,Standard Class,CUST3595,Customer 921,Corporate,USA,Houston,Texas,30140,South,PROD455,Office Supplies,Binders,Binders Model 259,3445.17,3,0.15,39.88
ORD113739,2024-11-05,2024-11-11,Same Day,CUST2039,Customer 2849,Home Office,USA,New York,New York,50772,East,PROD911,Furniture,Bookcases,Bookcases Model 849,3732.73,8,0.2,339.02
ORD113740,2025-03-16,2025-03-22,Standard Class,CUST4452,Customer 520,Corporate,USA,Chicago,Illinois,73973,Central,PROD202,Office Supplies,Binders,Binders Model 818,809.25,1,0.15,65.78
ORD113741,2025-02-27,2025-02-28,First Class,CUST4702,Customer 2738,Consumer,USA,Miami,Florida,97192,South,PROD949,Furniture,Bookcases,Bookcases Model 824,4100.14,6,0.1,419.61
ORD113742,2024-11-10,2024-11-14,Second Class,CUST2385,Customer 2525,Home Office,USA,Chicago,Illinois,17994,Central,PROD649,Office Supplies,Storage,Storage Model 788,3011.72,3,0.2,773.14
ORD113743,2025-09-14,2025-09-20,Standard Class,CUST3087,Customer 2615,Consumer,USA,Miami,Florida,16004,South,PROD474,Office Supplies,Binders,Binders Model 669,1434.25,2,0.3,112.99
ORD113744,2025-09-05,2025-09-10,First Class,CUST4750,Customer 864,Corporate,USA,San Francisco,California,38217,West,PROD139,Technology,Copiers,Copiers Model 103,1757.97,2,0.05,530.99
ORD113745,2025-09-11,2025-09-12,Standard Class,CUST3635,Customer 507,Consumer,USA,Philadelphia,Pennsylvania,38612,East,PROD487,Technology,Copiers,Copiers Model 978,1545.58,5,0.0,342.35
ORD113746,2025-05-21,2025-05-25,Same Day,CUST2722,Customer 3364,Home Office,USA,Chicago,Illinois,56324,Central,PROD627,Office Supplies,Binders,Binders Model 904,4980.64,7,0.0,1343.69
ORD113747,2025-05-11,2025-05-16,Standard Class,CUST3092,Customer 253,Home Office,USA,New York,New York,63208,East,PROD864,Technology,Copiers,Copiers Model 562,1883.71,5,0.3,-19.42
ORD113748,2024-01-06,2024-01-09,Second Class,CUST2101,Customer 3541,Consumer,USA,Dallas,Texas,54934,South,PROD598,Furniture,Chairs,Chairs Model 998,546.73,6,0.15,111.03
ORD113749,2024-10-16,2024-10-19,Second Class,CUST2819,Customer 1426,Home Office,USA,Houston,Texas,33098,South,PROD585,Furniture,Chairs,Chairs Model 542,3340.37,5,0.15,558.16
ORD113750,2024-01-14,2024-01-20,Standard Class,CUST2655,Customer 3196,Corporate,USA,Chicago,Illinois,11940,Central,PROD227,Furniture,Tables,Tables Model 209,6995.75,7,0.3,104.72
ORD113751,2024-11-01,2024-11-02,Same Day,CUST4998,Customer 190,Consumer,USA,Detroit,Michigan,65763,Central,PROD328,Technology,Accessories,Accessories Model 234,9487.28,8,0.05,1567.04
ORD113752,2025-06-07,2025-06-13,Second Class,CUST1627,Customer 1549,Home Office,USA,Detroit,Michigan,49282,Central,PROD970,Technology,Phones,Phones Model 800,1175.13,4,0.3,248.03
ORD113753,2024-07-09,2024-07-12,Same Day,CUST3254,Customer 2552,Home Office,USA,New York,New York,26925,East,PROD111,Technology,Copiers,Copiers Model 238,1468.11,6,0.1,60.17
ORD113754,2025-11-05,2025-11-09,Second Class,CUST4939,Customer 2846,Consumer,USA,Los Angeles,California,33694,West,PROD955,Furniture,Tables,Tables Model 437,6533.46,10,0.2,1176.72
ORD113755,2025-06-01,2025-06-07,Standard Class,CUST2202,Customer 3871,Corporate,USA,Seattle,Washington,98578,West,PROD288,Furniture,Chairs,Chairs Model 889,770.22,4,0.2,82.4
ORD113756,2024-06-02,2024-06-03,Second Class,CUST4786,Customer 2508,Corporate,USA,Houston,Texas,71982,South,PROD824,Furniture,Bookcases,Bookcases Model 617,1692.03,3,0.15,164.8
ORD113757,2024-06-23,2024-06-26,Standard Class,CUST2836,Customer 1320,Home Office,USA,Minneapolis,Minnesota,26944,Central,PROD192,Furniture,Tables,Tables Model 398,10914.54,9,0.05,3225.81
ORD113758,2025-07-16,2025-07-23,First Class,CUST3291,Customer 2491,Home Office,USA,Dallas,Texas,96152,South,PROD316,Furniture,Bookcases,Bookcases Model 936,194.36,5,0.1,29.53
ORD113759,2025-03-12,2025-03-13,Standard Class,CUST1869,Customer 1975,Home Office,USA,Chicago,Illinois,65901,Central,PROD985,Office Supplies,Binders,Binders Model 305,3402.1,3,0.05,103.72
ORD113760,2025-08-12,2025-08-17,First Class,CUST4434,Customer 1660,Home Office,USA,Minneapolis,Minnesota,42577,Central,PROD339,Technology,Accessories,Accessories Model 407,6742.24,9,0.3,176.14
ORD113761,2025-09-10,2025-09-17,Standard Class,CUST2872,Customer 1628,Home Office,USA,Houston,Texas,51351,South,PROD774,Furniture,Chairs,Chairs Model 523,989.09,1,0.2,6.06
ORD113762,2025-08-05,2025-08-09,Second Class,CUST3532,Customer 2714,Consumer,USA,Seattle,Washington,90990,West,PROD831,Office Supplies,Binders,Binders Model 155,9981.17,9,0.15,2412.15
ORD113763,2025-11-17,2025-11-21,Standard Class,CUST2732,Customer 3064,Consumer,USA,Seattle,Washington,45704,West,PROD173,Office Supplies,Binders,Binders Model 194,8401.84,8,0.15,2136.79
ORD113764,2025-02-26,2025-03-02,Standard Class,CUST3011,Customer 224,Consumer,USA,Detroit,Michigan,71618,Central,PROD217,Furniture,Bookcases,Bookcases Model 268,4082.73,3,0.0,885.86
ORD113765,2025-05-26,2025-06-01,Same Day,CUST2437,Customer 2240,Home Office,USA,Dallas,Texas,54996,South,PROD555,Technology,Copiers,Copiers Model 295,5135.26,5,0.3,648.33
ORD113766,2025-05-20,2025-05-22,Same Day,CUST1778,Customer 2691,Home Office,USA,San Francisco,California,19872,West,PROD280,Furniture,Chairs,Chairs Model 867,9140.5,10,0.15,138.95
ORD113767,2025-01-15,2025-01-20,Same Day,CUST3144,Customer 3977,Home Office,USA,Detroit,Michigan,94523,Central,PROD397,Furniture,Tables,Tables Model 694,1523.35,3,0.3,110.31
ORD113768,2024-11-08,2024-11-11,Same Day,CUST1484,Customer 200,Corporate,USA,San Francisco,California,76394,West,PROD598,Furniture,Tables,Tables Model 804,1452.7,2,0.3,104.42
ORD113769,2024-03-17,2024-03-22,First Class,CUST1515,Customer 270,Home Office,USA,San Francisco,California,98585,West,PROD671,Technology,Copiers,Copiers Model 998,2304.91,5,0.2,249.96
ORD113770,2024-10-06,2024-10-09,Same Day,CUST4400,Customer 180,Home Office,USA,Dallas,Texas,18087,South,PROD676,Furniture,Tables,Tables Model 276,1280.88,2,0.1,16.28
ORD113771,2025-12-07,2025-12-12,First Class,CUST1888,Customer 3228,Home Office,USA,Detroit,Michigan,31369,Central,PROD284,Furniture,Chairs,Chairs Model 751,4929.78,10,0.3,-111.36
ORD113772,2025-05-28,2025-06-04,Standard Class,CUST4301,Customer 3978,Corporate,USA,New York,New York,50297,East,PROD380,Furniture,Tables,Tables Model 266,918.35,2,0.1,24.43
ORD113773,2025-07-17,2025-07-24,First Class,CUST3541,Customer 772,Home Office,USA,Dallas,Texas,77936,South,PROD923,Office Supplies,Storage,Storage Model 142,513.47,3,0.3,8.27
ORD113774,2024-04-18,2024-04-19,Second Class,CUST3101,Customer 2127,Corporate,USA,Minneapolis,Minnesota,59002,Central,PROD863,Furniture,Tables,Tables Model 634,1835.31,7,0.3,342.28
ORD113775,2025-07-23,2025-07-26,Standard Class,CUST1433,Customer 974,Consumer,USA,Chicago,Illinois,91896,Central,PROD813,Furniture,Chairs,Chairs Model 575,2069.93,2,0.05,639.12
ORD113776,2024-06-17,2024-06-20,First Class,CUST3555,Customer 2036,Consumer,USA,Detroit,Michigan,45351,Central,PROD909,Technology,Phones,Phones Model 988,1979.75,2,0.2,348.74
ORD113777,2024-07-23,2024-07-29,First Class,CUST1498,Customer 1408,Home Office,USA,Philadelphia,Pennsylvania,46466,East,PROD949,Office Supplies,Paper,Paper Model 956,4092.9,10,0.2,536.47
ORD113778,2024-12-03,2024-12-06,Second Class,CUST3143,Customer 3193,Corporate,USA,Los Angeles,California,23988,West,PROD564,Furniture,Chairs,Chairs Model 439,8727.39,10,0.0,448.57
ORD113779,2025-10-11,2025-10-14,Standard Class,CUST4091,Customer 3399,Consumer,USA,Philadelphia,Pennsylvania,68815,East,PROD399,Office Supplies,Binders,Binders Model 290,1884.33,2,0.05,611.95
ORD113780,2025-12-19,2025-12-23,First Class,CUST4653,Customer 2884,Corporate,USA,Philadelphia,Pennsylvania,22249,East,PROD532,Furniture,Tables,Tables Model 545,12470.49,10,0.05,402.59
ORD113781,2024-11-15,2024-11-18,Standard Class,CUST3818,Customer 562,Home Office,USA,Miami,Florida,60294,South,PROD242,Furniture,Chairs,Chairs Model 700,6109.7,9,0.3,-68.02
ORD113782,2024-11-25,2024-11-26,Standard Class,CUST3117,Customer 3781,Corporate,USA,Dallas,Texas,99989,South,PROD925,Office Supplies,Binders,Binders Model 745,4327.86,8,0.1,801.58
ORD113783,2024-11-04,2024-11-10,Same Day,CUST4315,Customer 1013,Home Office,USA,Dallas,Texas,58662,South,PROD166,Office Supplies,Paper,Paper Model 577,3203.66,8,0.05,919.03
ORD113784,2024-04-02,2024-04-07,First Class,CUST3510,Customer 27,Consumer,USA,Chicago,Illinois,96160,Central,PROD953,Furniture,Tables,Tables Model 506,323.38,1,0.05,67.25
ORD113785,2025-04-30,2025-05-04,Standard Class,CUST4399,Customer 3298,Corporate,USA,Detroit,Michigan,84295,Central,PROD179,Office Supplies,Binders,Binders Model 968,1749.25,10,0.1,104.42
ORD113786,2024-09-03,2024-09-09,First Class,CUST4534,Customer 223,Consumer,USA,Detroit,Michigan,31809,Central,PROD150,Technology,Phones,Phones Model 349,454.82,5,0.15,34.57
ORD113787,2024-05-03,2024-05-07,Second Class,CUST1352,Customer 3642,Home Office,USA,Houston,Texas,85226,South,PROD602,Furniture,Chairs,Chairs Model 268,7942.48,7,0.2,1773.09
ORD113788,2024-08-04,2024-08-08,Same Day,CUST4600,Customer 2066,Consumer,USA,Boston,Massachusetts,32368,East,PROD744,Furniture,Chairs,Chairs Model 686,5428.79,8,0.1,1073.07
ORD113789,2024-08-13,2024-08-19,Second Class,CUST1308,Customer 3888,Consumer,USA,Minneapolis,Minnesota,21259,Central,PROD964,Office Supplies,Storage,Storage Model 863,2697.06,3,0.3,511.68
ORD113790,2025-09-21,2025-09-27,Standard Class,CUST1057,Customer 770,Corporate,USA,Miami,Florida,16962,South,PROD132,Technology,Copiers,Copiers Model 428,4455.54,4,0.05,1424.88
ORD113791,2025-12-02,2025-12-07,Second Class,CUST1293,Customer 387,Corporate,USA,Dallas,Texas,13160,South,PROD798,Furniture,Tables,Tables Model 309,6557.64,6,0.15,114.01
ORD113792,2025-04-07,2025-04-14,Second Class,CUST2365,Customer 92,Corporate,USA,Chicago,Illinois,79023,Central,PROD258,Furniture,Tables,Tables Model 183,1635.51,7,0.05,304.4
ORD113793,2025-08-01,2025-08-06,Standard Class,CUST2460,Customer 929,Home Office,USA,Minneapolis,Minnesota,34669,Central,PROD127,Furniture,Tables,Tables Model 976,1032.96,2,0.1,266.03
ORD113794,2024-05-08,2024-05-11,Same Day,CUST3237,Customer 3725,Home Office,USA,Chicago,Illinois,70768,Central,PROD827,Technology,Accessories,Accessories Model 447,698.55,1,0.05,114.79
ORD113795,2025-05-15,2025-05-19,Same Day,CUST3393,Customer 2111,Home Office,USA,Chicago,Illinois,58609,Central,PROD868,Technology,Phones,Phones Model 698,7032.35,9,0.3,884.65
ORD113796,2024-05-01,2024-05-06,Standard Class,CUST3098,Customer 747,Home Office,USA,Boston,Massachusetts,99612,East,PROD374,Technology,Accessories,Accessories Model 203,246.09,1,0.05,40.24
ORD113797,2025-02-26,2025-02-27,Standard Class,CUST1729,Customer 3740,Consumer,USA,Seattle,Washington,17883,West,PROD852,Technology,Accessories,Accessories Model 221,8982.46,8,0.1,2245.61
ORD113798,2024-03-25,2024-03-30,Second Class,CUST4795,Customer 264,Consumer,USA,Dallas,Texas,16103,South,PROD280,Office Supplies,Storage,Storage Model 945,588.54,2,0.1,83.85
ORD113799,2025-03-05,2025-03-11,Same Day,CUST2224,Customer 950,Home Office,USA,Houston,Texas,14948,South,PROD407,Technology,Phones,Phones Model 851,1102.72,5,0.1,298.55
ORD113800,2024-12-23,2024-12-27,Same Day,CUST1247,Customer 1180,Consumer,USA,Houston,Texas,66881,South,PROD537,Technology,Accessories,Accessories Model 367,5523.84,7,0.1,300.52
ORD113801,2025-12-04,2025-12-09,Same Day,CUST1271,Customer 2227,Home Office,USA,Boston,Massachusetts,38114,East,PROD895,Office Supplies,Storage,Storage Model 780,982.57,4,0.3,80.57
ORD113802,2025-10-14,2025-10-15,Standard Class,CUST1991,Customer 2430,Corporate,USA,Dallas,Texas,20528,South,PROD615,Office Supplies,Paper,Paper Model 842,653.56,1,0.2,35.91
ORD113803,2024-02-29,2024-03-06,Same Day,CUST3368,Customer 2158,Corporate,USA,Miami,Florida,93850,South,PROD620,Technology,Phones,Phones Model 306,1871.13,6,0.3,-75.33
ORD113804,2025-09-24,2025-09-26,Second Class,CUST4675,Customer 2904,Consumer,USA,Minneapolis,Minnesota,56061,Central,PROD346,Office Supplies,Binders,Binders Model 437,10545.95,10,0.0,1479.13
ORD113805,2025-03-28,2025-04-02,Standard Class,CUST4183,Customer 799,Corporate,USA,Minneapolis,Minnesota,40886,Central,PROD171,Office Supplies,Binders,Binders Model 847,2168.15,6,0.0,366.71
ORD113806,2024-04-18,2024-04-24,First Class,CUST2006,Customer 2422,Corporate,USA,Boston,Massachusetts,62556,East,PROD575,Technology,Copiers,Copiers Model 978,57.46,2,0.1,14.6
ORD113807,2025-07-11,2025-07-15,Second Class,CUST1390,Customer 1952,Home Office,USA,Seattle,Washington,45596,West,PROD576,Office Supplies,Storage,Storage Model 323,8470.86,9,0.05,795.82
ORD113808,2025-01-27,2025-02-02,First Class,CUST3553,Customer 3227,Corporate,USA,Miami,Florida,48447,South,PROD626,Furniture,Chairs,Chairs Model 250,2652.83,4,0.3,325.72
ORD113809,2025-07-02,2025-07-08,Same Day,CUST4331,Customer 2151,Corporate,USA,Philadelphia,Pennsylvania,64328,East,PROD867,Furniture,Bookcases,Bookcases Model 678,1089.81,3,0.3,69.19
ORD113810,2024-05-27,2024-05-30,Second Class,CUST3415,Customer 3075,Consumer,USA,Minneapolis,Minnesota,57678,Central,PROD612,Office Supplies,Binders,Binders Model 859,5019.11,4,0.0,521.44
